@relation train_FD01

@attribute Engine_Num numeric
@attribute Time_Cycle numeric
@attribute OpSetting_1 numeric
@attribute OpSetting_2 numeric
@attribute OpSetting_3 numeric
@attribute Sensor_1 numeric
@attribute Sensor_2 numeric
@attribute Sensor_3 numeric
@attribute Sensor_4 numeric
@attribute Sensor_5 numeric
@attribute Sensor_6 numeric
@attribute Sensor_7 numeric
@attribute Sensor_8 numeric
@attribute Sensor_9 numeric
@attribute Sensor_10 numeric
@attribute Sensor_11 numeric
@attribute Sensor_12 numeric
@attribute Sensor_13 numeric
@attribute Sensor_14 numeric
@attribute Sensor_15 numeric
@attribute Sensor_16 numeric
@attribute Sensor_17 numeric
@attribute Sensor_18 numeric
@attribute Sensor_19 numeric
@attribute Sensor_20 numeric
@attribute Sensor_21 numeric

@data
80,127,0.0029,-0.0003,100,518.67,643.01,1592.83,1412.58,14.62,21.61,552.97,2388.11,9077.12,1.3,47.75,521.5,2388.13,8155.49,8.4196,0.03,394,2388,100,38.82,58
80,128,-0.001,0.0005,100,518.67,642.98,1587.53,1412.15,14.62,21.61,553.71,2388.14,9076.9,1.3,47.81,520.85,2388.1,8148.65,8.4142,0.03,393,2388,100,38.61,57
80,129,-0.0008,0.0002,100,518.67,642.77,1586.54,1415.09,14.62,21.61,552.79,2388.1,9085.66,1.3,47.73,521.08,2388.15,8154.64,8.4434,0.03,394,2388,100,38.9,56
80,130,0.0007,-0.0002,100,518.67,642.69,1591.97,1419.78,14.62,21.61,553.01,2388.14,9072.27,1.3,47.7,521.47,2388.1,8152.99,8.4415,0.03,393,2388,100,38.85,55
80,131,0.0006,-0.0001,100,518.67,642.74,1590.15,1411.07,14.62,21.61,553.95,2388.13,9074.25,1.3,47.43,521.25,2388.16,8154.28,8.4799,0.03,393,2388,100,38.71,54
80,132,0,-0.0001,100,518.67,642.67,1591.88,1420.67,14.62,21.61,552.88,2388.16,9079.68,1.3,47.72,521.15,2388.16,8154.86,8.4676,0.03,394,2388,100,38.77,53
80,133,0.0015,-0.0001,100,518.67,642.45,1598.79,1416.33,14.62,21.61,552.84,2388.14,9084.06,1.3,47.73,521.21,2388.17,8154.59,8.4636,0.03,394,2388,100,38.82,52
80,134,0.0009,0.0003,100,518.67,642.96,1589.73,1412.17,14.62,21.61,553.16,2388.17,9076.3,1.3,47.74,520.79,2388.13,8156.27,8.4694,0.03,394,2388,100,38.73,51
80,135,-0.0025,-0.0002,100,518.67,643.28,1595.76,1412.55,14.62,21.61,552.43,2388.12,9075.95,1.3,47.84,521.41,2388.07,8155.13,8.4566,0.03,394,2388,100,38.68,50
80,136,0.0016,0.0002,100,518.67,643.58,1599.97,1415.55,14.62,21.61,553.37,2388.09,9090.81,1.3,47.68,520.64,2388.12,8154.86,8.4787,0.03,395,2388,100,38.76,49
80,137,-0.0037,0.0002,100,518.67,642.9,1587.82,1416.03,14.62,21.61,552.82,2388.13,9079.55,1.3,47.42,520.96,2388.1,8153.18,8.4247,0.03,393,2388,100,38.89,48
80,138,-0.0029,0.0002,100,518.67,642.85,1581.19,1413.65,14.62,21.61,552.87,2388.13,9085.95,1.3,47.68,521.07,2388.1,8157.71,8.4517,0.03,393,2388,100,38.68,47
80,139,0.0022,0.0003,100,518.67,643.45,1594.07,1420.06,14.62,21.61,552.93,2388.12,9086.96,1.3,47.58,520.44,2388.08,8159.43,8.446,0.03,394,2388,100,38.65,46
80,140,-0.0047,-0.0005,100,518.67,642.55,1595.82,1410.34,14.62,21.61,552.84,2388.13,9084.18,1.3,47.69,521.28,2388.12,8158.14,8.4954,0.03,393,2388,100,38.65,45
80,141,-0.0044,0.0001,100,518.67,643.05,1590.28,1418.85,14.62,21.61,552.64,2388.1,9088.42,1.3,47.7,520.9,2388.14,8162.06,8.4727,0.03,395,2388,100,38.69,44
80,142,0.0022,0,100,518.67,642.68,1591.87,1414.75,14.62,21.61,553.29,2388.09,9093.08,1.3,47.58,521.27,2388.09,8165.19,8.4473,0.03,394,2388,100,38.6,43
80,143,-0.0005,-0.0005,100,518.67,643.22,1597.64,1416.13,14.62,21.61,553.01,2388.13,9085.43,1.3,47.7,521.45,2388.11,8167.32,8.4611,0.03,395,2388,100,38.74,42
80,144,-0.0028,0.0004,100,518.67,642.82,1596.02,1415.58,14.62,21.61,553.12,2388.13,9099.24,1.3,47.76,521.05,2388.11,8165.05,8.4839,0.03,395,2388,100,38.89,41
80,145,0.0004,-0.0002,100,518.67,643.34,1596.58,1420.56,14.62,21.61,553.26,2388.09,9087.56,1.3,47.67,520.93,2388.05,8162.2,8.4675,0.03,394,2388,100,38.55,40
80,146,-0.0004,-0.0001,100,518.67,642.92,1595.09,1423.38,14.62,21.61,552.33,2388.14,9093.03,1.3,47.9,520.55,2388.13,8168.47,8.4484,0.03,392,2388,100,38.52,39
80,147,-0.0005,-0.0001,100,518.67,642.5,1596.01,1413.98,14.62,21.61,553.18,2388.11,9089.73,1.3,47.71,520.64,2388.19,8169.58,8.4693,0.03,394,2388,100,38.69,38
80,148,0.0003,-0.0002,100,518.67,643.1,1595,1415.34,14.62,21.61,552.87,2388.08,9098.15,1.3,47.72,520.87,2388.11,8164.15,8.4795,0.03,394,2388,100,38.58,37
80,149,0.0029,-0.0004,100,518.67,643.43,1598.68,1410.34,14.62,21.61,552.08,2388.09,9093.74,1.3,47.78,520.73,2388.16,8166.38,8.4685,0.03,396,2388,100,38.63,36
80,150,0.0021,0.0004,100,518.67,642.76,1597.23,1413.96,14.62,21.61,552.9,2388.15,9100.84,1.3,47.86,520.87,2388.14,8171.84,8.452,0.03,394,2388,100,38.65,35
80,151,0.0014,0.0003,100,518.67,643.22,1599.9,1412.92,14.62,21.61,552.37,2388.11,9095.58,1.3,47.8,520.99,2388.13,8173.18,8.4547,0.03,395,2388,100,38.75,34
80,152,0.0015,-0.0004,100,518.67,642.67,1598.65,1416.95,14.62,21.61,552,2388.13,9096.29,1.3,47.95,520.76,2388.11,8169,8.4751,0.03,395,2388,100,38.72,33
80,153,-0.0022,-0.0001,100,518.67,642.68,1595.62,1415.44,14.62,21.61,552.58,2388.1,9104.78,1.3,47.71,520.53,2388.16,8174.12,8.4727,0.03,395,2388,100,38.52,32
80,154,-0.0008,-0.0005,100,518.67,643.14,1605.31,1414.48,14.62,21.61,551.99,2388.14,9104.79,1.3,47.69,520.43,2388.13,8173.83,8.486,0.03,396,2388,100,38.71,31
80,155,0.0006,-0.0002,100,518.67,643.1,1600.93,1413.85,14.62,21.61,553.03,2388.14,9098.21,1.3,47.93,520.79,2388.13,8179.78,8.4565,0.03,394,2388,100,38.63,30
80,156,0.0034,0,100,518.67,643.14,1590.76,1415.45,14.62,21.61,552.42,2388.1,9106.56,1.3,47.91,520.49,2388.1,8174.72,8.4867,0.03,396,2388,100,38.71,29
80,157,0.0063,-0.0004,100,518.67,643.47,1597.34,1417.93,14.62,21.61,552.32,2388.13,9099.01,1.3,47.8,521.41,2388.17,8173.89,8.5008,0.03,396,2388,100,38.63,28
80,158,-0.001,0.0004,100,518.67,643.47,1595.66,1415.79,14.62,21.61,552.51,2388.14,9104.81,1.3,47.97,520.39,2388.12,8181.93,8.4755,0.03,395,2388,100,38.68,27
80,159,-0.0005,-0.0001,100,518.67,643.17,1596.14,1416.95,14.62,21.61,552.76,2388.12,9118.8,1.3,47.82,520.82,2388.15,8180.63,8.4913,0.03,394,2388,100,38.67,26
80,160,-0.0001,-0.0002,100,518.67,643.39,1595.93,1408.05,14.62,21.61,552.78,2388.1,9112.44,1.3,47.69,521.25,2388.07,8174.92,8.4699,0.03,396,2388,100,38.5,25
80,161,0.0003,-0.0004,100,518.67,643.77,1598.97,1426.33,14.62,21.61,552.32,2388.13,9108.71,1.3,47.52,520.56,2388.08,8182,8.4872,0.03,396,2388,100,38.68,24
80,162,0.003,0.0002,100,518.67,643.4,1592.82,1414.62,14.62,21.61,552.63,2388.11,9114.56,1.3,47.76,520.81,2388.1,8188.58,8.4331,0.03,393,2388,100,38.46,23
80,163,-0.0004,0,100,518.67,643.26,1597.37,1420.3,14.62,21.61,552.93,2388.14,9115.47,1.3,47.8,520.86,2388.13,8185.85,8.4734,0.03,395,2388,100,38.62,22
80,164,-0.003,0.0004,100,518.67,643.25,1605.13,1416.79,14.62,21.61,552.59,2388.13,9119.15,1.3,47.71,520.73,2388.12,8185.19,8.4794,0.03,395,2388,100,38.59,21
80,165,-0.0059,0.0002,100,518.67,643.65,1602.53,1420.04,14.62,21.61,552.42,2388.1,9113.6,1.3,47.85,520.48,2388.15,8188.14,8.4805,0.03,396,2388,100,38.56,20
80,166,0.0023,0,100,518.67,643.4,1596.57,1420.43,14.62,21.61,551.67,2388.09,9125.22,1.3,47.85,520.88,2388.14,8193,8.5215,0.03,397,2388,100,38.64,19
80,167,-0.0038,0.0005,100,518.67,643.69,1601.2,1413.04,14.62,21.61,552.09,2388.13,9127.52,1.3,47.96,520.5,2388.04,8195.46,8.4855,0.03,396,2388,100,38.63,18
80,168,-0.0011,0.0001,100,518.67,643.11,1595.81,1420.2,14.62,21.61,552.66,2388.11,9126.66,1.3,47.96,520.54,2388.05,8192.39,8.4716,0.03,394,2388,100,38.63,17
80,169,0.0007,0.0003,100,518.67,643.29,1595.56,1421.62,14.62,21.61,552.8,2388.15,9126.88,1.3,47.94,520.52,2388.09,8192.9,8.4824,0.03,397,2388,100,38.52,16
80,170,-0.0016,-0.0004,100,518.67,643.76,1600.43,1422.02,14.62,21.61,552.59,2388.18,9122.8,1.3,47.8,520.84,2388.16,8195.69,8.5363,0.03,398,2388,100,38.58,15
80,171,-0.0016,-0.0002,100,518.67,642.97,1600.49,1416.53,14.62,21.61,552.51,2388.19,9123.26,1.3,48.01,520.11,2388.13,8194.21,8.5305,0.03,395,2388,100,38.39,14
80,172,0.0009,0.0003,100,518.67,643.06,1597.59,1426.41,14.62,21.61,552.73,2388.08,9124.7,1.3,48,520.37,2388.15,8195.05,8.5057,0.03,395,2388,100,38.59,13
80,173,-0.0018,-0.0001,100,518.67,643.37,1605.22,1427.59,14.62,21.61,552.92,2388.14,9126.35,1.3,48.01,520.51,2388.13,8204.65,8.4791,0.03,395,2388,100,38.41,12
80,174,-0.0024,-0.0004,100,518.67,643.2,1601.97,1423.08,14.62,21.61,552.4,2388.13,9138.51,1.3,47.88,520.52,2388.2,8198.3,8.5296,0.03,395,2388,100,38.58,11
80,175,0.0041,0.0004,100,518.67,643,1600.09,1429.4,14.62,21.61,552.74,2388.11,9140.77,1.3,48.25,520.86,2388.13,8200.62,8.5063,0.03,397,2388,100,38.51,10
80,176,0.0014,0.0001,100,518.67,643.66,1600.14,1428.42,14.62,21.61,552.11,2388.12,9139.28,1.3,47.92,521.08,2388.2,8204.48,8.5111,0.03,395,2388,100,38.59,9
80,177,-0.0004,0.0004,100,518.67,643.3,1603.93,1423.61,14.62,21.61,551.94,2388.17,9143.78,1.3,48.07,520.15,2388.11,8206.52,8.4967,0.03,397,2388,100,38.44,8
80,178,0,0,100,518.67,643.43,1603.07,1420.15,14.62,21.61,551.81,2388.09,9149.03,1.3,48.12,520.8,2388.18,8216.3,8.5173,0.03,395,2388,100,38.62,7
80,179,-0.0006,-0.0003,100,518.67,643.61,1613.29,1432.42,14.62,21.61,551.59,2388.15,9144,1.3,48.06,520.5,2388.1,8211.19,8.486,0.03,395,2388,100,38.42,6
80,180,0.0005,-0.0002,100,518.67,643.9,1602.87,1422.7,14.62,21.61,551.54,2388.17,9155.94,1.3,48.03,520.01,2388.12,8215.84,8.5194,0.03,395,2388,100,38.5,5
80,181,0.0042,0.0002,100,518.67,644,1604.26,1428.92,14.62,21.61,552.24,2388.2,9145.62,1.3,48.17,520.44,2388.17,8218.63,8.5194,0.03,397,2388,100,38.39,4
80,182,-0.0014,0.0004,100,518.67,643.81,1598.32,1426.31,14.62,21.61,551.6,2388.16,9160.23,1.3,48.41,520.06,2388.12,8221.91,8.5493,0.03,396,2388,100,38.34,3
80,183,0.0018,0,100,518.67,643.49,1603.37,1434.3,14.62,21.61,551.78,2388.12,9152.84,1.3,48.04,519.67,2388.21,8217.46,8.5106,0.03,397,2388,100,38.34,2
80,184,-0.0024,0.0002,100,518.67,643.83,1603.01,1430.23,14.62,21.61,551.78,2388.17,9164.1,1.3,48.04,519.72,2388.2,8228.65,8.4983,0.03,397,2388,100,38.53,1
80,185,0.0015,0,100,518.67,643.88,1606.38,1421.41,14.62,21.61,551.55,2388.22,9170.57,1.3,48.05,520,2388.18,8229.73,8.525,0.03,397,2388,100,38.35,0
81,1,-0.005,0.0003,100,518.67,642.04,1589.91,1406.63,14.62,21.61,553.78,2388.1,9060.49,1.3,47.53,522.09,2388.04,8134.78,8.4455,0.03,391,2388,100,38.87,239
81,2,0.0023,0.0002,100,518.67,642.65,1586.25,1407.88,14.62,21.61,553.7,2388.09,9064.32,1.3,47.39,522.07,2388.07,8140.37,8.4573,0.03,392,2388,100,38.91,238
81,3,-0.0005,0.0005,100,518.67,642.55,1586.42,1396.4,14.62,21.61,553.28,2388.11,9058.66,1.3,47.39,521.07,2388.06,8139.75,8.4522,0.03,394,2388,100,39.04,237
81,4,-0.0001,0,100,518.67,642.41,1594.89,1404.86,14.62,21.61,554.25,2388.04,9056.54,1.3,47.59,521.68,2388.04,8144.12,8.4403,0.03,392,2388,100,38.77,236
81,5,0.0024,0.0002,100,518.67,643.41,1590.49,1409.58,14.62,21.61,553.5,2388.04,9058.47,1.3,47.24,521.47,2388.12,8139.21,8.3971,0.03,392,2388,100,39.04,235
81,6,0.0005,-0.0002,100,518.67,642.75,1589.51,1414.62,14.62,21.61,553.59,2388.05,9055.33,1.3,47.37,521.38,2388.04,8142.92,8.4121,0.03,391,2388,100,38.93,234
81,7,0.0013,-0.0003,100,518.67,642.5,1587.88,1402.18,14.62,21.61,554.22,2388,9057.29,1.3,47.72,521.64,2388.05,8135.4,8.4458,0.03,391,2388,100,38.89,233
81,8,0.0012,-0.0002,100,518.67,642.34,1592.6,1402.26,14.62,21.61,554,2388.07,9057.96,1.3,47.13,522.2,2388.07,8141.11,8.3977,0.03,392,2388,100,38.85,232
81,9,0.0041,-0.0001,100,518.67,642.76,1582.13,1391.57,14.62,21.61,554,2388.03,9058.47,1.3,47.42,521.43,2388.07,8146.68,8.4121,0.03,391,2388,100,39.09,231
81,10,-0.0006,0.0003,100,518.67,641.98,1593.4,1408.72,14.62,21.61,553.78,2388.11,9054.31,1.3,47.45,521.83,2388.04,8138.66,8.4532,0.03,394,2388,100,38.82,230
81,11,-0.0003,-0.0004,100,518.67,642.51,1584.68,1393.79,14.62,21.61,554.1,2388.03,9057.06,1.3,47.53,521.88,2388.07,8139.3,8.4358,0.03,391,2388,100,38.77,229
81,12,-0.0009,0.0004,100,518.67,642.85,1587.31,1407.41,14.62,21.61,553.25,2388.1,9059.26,1.3,47.48,522,2388.07,8133.49,8.4221,0.03,393,2388,100,39.05,228
81,13,0.0024,0.0002,100,518.67,642.53,1584.34,1402.22,14.62,21.61,554.34,2388.08,9060.25,1.3,47.4,522.19,2388.09,8142.63,8.409,0.03,393,2388,100,38.92,227
81,14,0.0047,0.0001,100,518.67,641.7,1586.25,1400.29,14.62,21.61,553.66,2388.07,9059.35,1.3,47.5,521.86,2388.07,8138.7,8.4354,0.03,392,2388,100,38.96,226
81,15,-0.0024,0.0004,100,518.67,642.6,1585.05,1399.43,14.62,21.61,554.3,2388.09,9062.54,1.3,47.5,521.82,2388.04,8143.7,8.3921,0.03,393,2388,100,38.8,225
81,16,0.0015,-0.0001,100,518.67,642.65,1586.89,1407.62,14.62,21.61,553.43,2388.02,9060.57,1.3,47.29,521.6,2388.08,8141.15,8.4132,0.03,392,2388,100,39.03,224
81,17,0.0022,-0.0003,100,518.67,642.42,1588.44,1404.33,14.62,21.61,553.53,2388.1,9063.99,1.3,47.39,521.35,2388.06,8140.72,8.4988,0.03,392,2388,100,38.96,223
81,18,0.0015,0.0002,100,518.67,642.92,1585.91,1402.04,14.62,21.61,553.51,2388.08,9056.16,1.3,47.4,521.8,2388.1,8136.02,8.4253,0.03,392,2388,100,38.82,222
81,19,-0.0015,0.0004,100,518.67,642.28,1586.1,1406.05,14.62,21.61,553.97,2388.1,9052.28,1.3,47.46,521.92,2388.08,8142.03,8.4189,0.03,393,2388,100,38.97,221
81,20,-0.0001,0,100,518.67,642.61,1589.05,1398.34,14.62,21.61,553.34,2388.02,9059.36,1.3,47.47,522.07,2388.1,8138.99,8.4218,0.03,393,2388,100,38.82,220
81,21,0.001,-0.0003,100,518.67,642.77,1589.51,1409.38,14.62,21.61,554.03,2388.08,9066.93,1.3,47.45,521.91,2388.04,8141.85,8.4205,0.03,392,2388,100,38.89,219
81,22,0.0004,0,100,518.67,642.39,1584.29,1406.28,14.62,21.61,554.45,2388.07,9066.82,1.3,47.61,521.78,2388.06,8140.02,8.4076,0.03,393,2388,100,39.02,218
81,23,0.0027,0.0004,100,518.67,642.99,1582.68,1402.37,14.62,21.61,554.55,2388.09,9061.19,1.3,47.38,522.2,2388.06,8141,8.422,0.03,394,2388,100,38.92,217
81,24,-0.0028,-0.0002,100,518.67,642.07,1591.26,1401.57,14.62,21.61,554.17,2388.04,9064.46,1.3,47.44,521.74,2388.1,8135.76,8.4501,0.03,392,2388,100,38.91,216
81,25,0.0038,0.0003,100,518.67,642.61,1593.16,1404.99,14.62,21.61,553.27,2388.11,9053.71,1.3,47.36,521.9,2388.04,8139.7,8.4123,0.03,393,2388,100,38.85,215
81,26,-0.0004,0.0005,100,518.67,642.16,1590.84,1405.96,14.62,21.61,554.26,2388,9055.5,1.3,47.47,521.8,2388.07,8138.27,8.3907,0.03,392,2388,100,38.76,214
81,27,0.002,-0.0004,100,518.67,642.5,1578.34,1408.77,14.62,21.61,553.67,2388.05,9058.29,1.3,47.35,521.99,2388.01,8138.22,8.4337,0.03,392,2388,100,38.82,213
81,28,-0.0016,0.0004,100,518.67,642.53,1583.87,1406.71,14.62,21.61,553.95,2388.09,9060.72,1.3,47.41,521.77,2388.04,8144.12,8.4335,0.03,394,2388,100,38.9,212
81,29,0.0024,0.0001,100,518.67,642.41,1594.42,1407.73,14.62,21.61,553.51,2388.07,9062.64,1.3,47.46,521.72,2388.1,8139.63,8.3885,0.03,394,2388,100,38.81,211
81,30,-0.0009,0.0004,100,518.67,642.74,1585,1410.4,14.62,21.61,553.6,2388,9054.67,1.3,47.5,521.43,2388.06,8144.03,8.4125,0.03,391,2388,100,39,210
81,31,0.001,-0.0001,100,518.67,642.51,1585.28,1401.84,14.62,21.61,553.11,2388.08,9063.56,1.3,47.37,522.03,2388.1,8139.91,8.3758,0.03,393,2388,100,38.84,209
81,32,-0.0005,0.0003,100,518.67,642.73,1584.27,1403.55,14.62,21.61,553.38,2388.07,9056.62,1.3,47.35,521.59,2388.07,8143.52,8.4378,0.03,393,2388,100,38.82,208
81,33,-0.0009,-0.0001,100,518.67,642.42,1588.36,1401.28,14.62,21.61,554.01,2388.08,9061.89,1.3,47.51,522.1,2388.1,8140.6,8.4665,0.03,393,2388,100,39.02,207
81,34,-0.0019,0.0001,100,518.67,642.51,1597.07,1408.95,14.62,21.61,553.54,2388.11,9057.94,1.3,47.35,522.16,2388.05,8141.97,8.4108,0.03,392,2388,100,38.76,206
81,35,-0.0032,0.0002,100,518.67,643.02,1588.06,1407.91,14.62,21.61,553.24,2388.1,9067.78,1.3,47.18,522.11,2388.07,8138.21,8.4271,0.03,392,2388,100,39.03,205
81,36,-0.0019,-0.0001,100,518.67,642.21,1584.92,1397.61,14.62,21.61,553.39,2388.04,9055.85,1.3,47.45,521.28,2388.08,8140.79,8.4149,0.03,393,2388,100,38.82,204
81,37,0.0012,0.0005,100,518.67,642.26,1582.85,1403.25,14.62,21.61,553.82,2388.09,9056.71,1.3,47.39,521.44,2388.09,8139.11,8.4304,0.03,392,2388,100,38.89,203
81,38,-0.001,0.0002,100,518.67,642.2,1588.38,1408.43,14.62,21.61,554.02,2388.03,9062.48,1.3,47.46,521.77,2388.08,8147.21,8.387,0.03,391,2388,100,38.77,202
81,39,0,-0.0004,100,518.67,642.73,1593.42,1405.7,14.62,21.61,553.65,2388.07,9054.04,1.3,47.45,521.86,2388.08,8139.46,8.4145,0.03,390,2388,100,38.87,201
81,40,-0.0015,0,100,518.67,642.12,1587.75,1407.5,14.62,21.61,554.25,2388.09,9061.02,1.3,47.41,521.98,2388.06,8144.17,8.4251,0.03,393,2388,100,38.89,200
81,41,-0.0016,0.0005,100,518.67,642.73,1577.3,1401.96,14.62,21.61,553.5,2388.07,9065.77,1.3,47.32,522.36,2388.08,8144.56,8.4485,0.03,395,2388,100,38.9,199
81,42,0.0017,-0.0002,100,518.67,642.78,1584.88,1405.84,14.62,21.61,553.66,2388.01,9051.69,1.3,47.45,521.34,2388.04,8142.48,8.4382,0.03,393,2388,100,39.07,198
81,43,0.0033,0.0005,100,518.67,642.43,1592.31,1406.97,14.62,21.61,554.19,2388.02,9059.47,1.3,47.42,522.06,2388.05,8138.8,8.4336,0.03,394,2388,100,38.76,197
81,44,0.0012,-0.0004,100,518.67,642.61,1590.24,1410.33,14.62,21.61,553.53,2388.07,9059.49,1.3,47.55,521.54,2388.08,8134.82,8.4293,0.03,393,2388,100,38.92,196
81,45,-0.0034,-0.0004,100,518.67,643.1,1579.46,1399.31,14.62,21.61,554.3,2388.06,9054.87,1.3,47.47,521.66,2388.08,8140.54,8.4351,0.03,393,2388,100,38.94,195
81,46,0.0028,0.0005,100,518.67,642.6,1590.02,1402.95,14.62,21.61,553.33,2388.02,9060.75,1.3,47.28,521.91,2388.12,8141.52,8.4093,0.03,394,2388,100,38.91,194
81,47,0.0006,-0.0003,100,518.67,642.4,1592.83,1403.22,14.62,21.61,554.12,2388.04,9053.84,1.3,47.49,521.25,2388.15,8141.81,8.4501,0.03,392,2388,100,38.84,193
81,48,0.0006,-0.0004,100,518.67,642.31,1590.33,1401.8,14.62,21.61,553.64,2388.02,9059.1,1.3,47.4,522.13,2388.06,8139.31,8.4113,0.03,393,2388,100,38.84,192
81,49,-0.0017,0.0005,100,518.67,642.28,1589.87,1404.49,14.62,21.61,554.24,2388.09,9064.21,1.3,47.47,521.45,2388.07,8140.28,8.4538,0.03,393,2388,100,38.97,191
81,50,0.0009,0.0005,100,518.67,641.79,1592.12,1403.02,14.62,21.61,553.69,2388.1,9061.41,1.3,47.31,521.9,2388.04,8145.05,8.3741,0.03,392,2388,100,39.04,190
81,51,-0.0012,0.0004,100,518.67,642.27,1583.78,1406.21,14.62,21.61,553.16,2388.07,9059.73,1.3,47.31,521.98,2388.01,8134.99,8.4371,0.03,392,2388,100,38.89,189
81,52,-0.0024,0.0001,100,518.67,642,1585.92,1402.32,14.62,21.61,554.22,2388.01,9056.55,1.3,47.45,521.86,2388.08,8136.59,8.4378,0.03,393,2388,100,38.85,188
81,53,-0.0011,0.0006,100,518.67,642.5,1589.31,1411.83,14.62,21.61,553.9,2388.07,9063.84,1.3,47.49,521.44,2388.09,8138.53,8.4052,0.03,393,2388,100,38.82,187
81,54,0.0019,0.0005,100,518.67,641.9,1588.73,1402.11,14.62,21.61,554.27,2388.01,9059.64,1.3,47.57,521.43,2388.05,8140.74,8.4125,0.03,392,2388,100,39.03,186
81,55,0.0027,-0.0002,100,518.67,642.89,1585.97,1412.3,14.62,21.61,553.31,2388.04,9060.43,1.3,47.4,521.47,2388.08,8140.4,8.4225,0.03,392,2388,100,38.96,185
81,56,0.0028,0.0003,100,518.67,642.93,1595.61,1399.05,14.62,21.61,552.53,2388.08,9053.34,1.3,47.36,521.25,2388.09,8141.43,8.4082,0.03,393,2388,100,38.65,184
81,57,0.003,0.0001,100,518.67,642.25,1586.86,1396.66,14.62,21.61,553.3,2388.06,9062.8,1.3,47.38,521.85,2388.1,8144.85,8.4653,0.03,392,2388,100,38.93,183
81,58,0.0005,0.0002,100,518.67,642.4,1589.1,1406.39,14.62,21.61,554.02,2388.07,9059.1,1.3,47.27,521.37,2388.07,8145.99,8.4485,0.03,393,2388,100,39.02,182
81,59,-0.003,0.0001,100,518.67,642.69,1584.89,1401.43,14.62,21.61,554.02,2388.07,9059.96,1.3,47.33,521.13,2388.05,8131.11,8.4209,0.03,393,2388,100,38.86,181
81,60,0.0017,-0.0004,100,518.67,642.78,1588.14,1403.98,14.62,21.61,553.7,2388.06,9056.34,1.3,47.54,522.09,2388.06,8140.1,8.4403,0.03,393,2388,100,38.93,180
81,61,0.0034,-0.0001,100,518.67,642.64,1587,1396.17,14.62,21.61,553.64,2388.06,9058.86,1.3,47.38,522,2388.06,8141.98,8.4328,0.03,390,2388,100,39.02,179
81,62,0.0026,-0.0003,100,518.67,642.35,1592.62,1408.23,14.62,21.61,553.72,2388.15,9063.45,1.3,47.44,521.65,2388.05,8139.67,8.4437,0.03,393,2388,100,38.69,178
81,63,0.0013,0.0001,100,518.67,642.86,1594.11,1406.45,14.62,21.61,553.93,2388.05,9059.46,1.3,47.56,521.85,2388.05,8140.51,8.4002,0.03,393,2388,100,38.83,177
81,64,0.0018,0.0002,100,518.67,642.78,1590.52,1406.75,14.62,21.61,553.77,2388.08,9064.18,1.3,47.49,521.86,2388.07,8136.28,8.4441,0.03,394,2388,100,38.97,176
81,65,0.0008,-0.0002,100,518.67,641.98,1588.67,1406.71,14.62,21.61,554.06,2388.05,9057.65,1.3,47.53,521.79,2388.09,8137.68,8.4254,0.03,393,2388,100,38.84,175
81,66,0.0003,0.0004,100,518.67,642.47,1589.46,1406.96,14.62,21.61,553.69,2388.04,9057.46,1.3,47.41,522.26,2388.13,8134.57,8.4377,0.03,391,2388,100,38.88,174
81,67,0.0024,0.0004,100,518.67,642.81,1590.55,1405.88,14.62,21.61,553.86,2388.08,9063.55,1.3,47.4,521.32,2388.05,8142.73,8.4245,0.03,393,2388,100,38.76,173
81,68,-0.0012,0.0004,100,518.67,642.35,1585.32,1400.55,14.62,21.61,553.47,2388.06,9058.12,1.3,47.58,521.75,2388.09,8142.15,8.4444,0.03,391,2388,100,38.79,172
81,69,-0.0015,-0.0004,100,518.67,642.84,1585.23,1400.86,14.62,21.61,553.55,2388.1,9055.09,1.3,47.36,521.41,2388.06,8137.3,8.4358,0.03,391,2388,100,38.89,171
81,70,0.0018,0.0004,100,518.67,642.4,1589,1404.02,14.62,21.61,553.12,2388.1,9058.11,1.3,47.24,521.69,2388.06,8136.7,8.425,0.03,393,2388,100,39.07,170
81,71,0.0008,-0.0001,100,518.67,642.32,1591.47,1400.98,14.62,21.61,553.74,2388.03,9066.2,1.3,47.5,522.09,2388.1,8135.8,8.3864,0.03,393,2388,100,38.84,169
81,72,-0.0032,0.0003,100,518.67,642.98,1592.16,1402.62,14.62,21.61,552.72,2388.13,9059.4,1.3,47.52,521.62,2388.09,8141.62,8.3956,0.03,392,2388,100,38.81,168
81,73,-0.0018,-0.0002,100,518.67,642.45,1589.14,1401.31,14.62,21.61,553.42,2388.12,9059.39,1.3,47.56,521.56,2388.12,8139.12,8.4293,0.03,393,2388,100,38.83,167
81,74,0.0014,-0.0004,100,518.67,642.28,1589.21,1401.74,14.62,21.61,553.6,2388.06,9061.84,1.3,47.5,521.88,2388.07,8141.83,8.4364,0.03,392,2388,100,38.91,166
81,75,0.0038,0.0001,100,518.67,642.17,1582.52,1409.92,14.62,21.61,553.48,2388.08,9060.84,1.3,47.3,521.68,2388.03,8139.09,8.4068,0.03,392,2388,100,38.83,165
81,76,-0.0024,0.0003,100,518.67,642.43,1589.66,1414.22,14.62,21.61,553.74,2388.12,9052.84,1.3,47.49,521.97,2388.07,8136.73,8.4594,0.03,394,2388,100,38.94,164
